"✦  MASTER SUPPLIER DATABASE  |  CRM-READY  |  4,661 SUPPLIERS  |  DE-DUPLICATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECTION A — SUPPLIER IDENTITY,,,,,,,,,SECTION B — CONTACT INFORMATION,,,,,,,,,,SECTION C — BUSINESS DETAILS,,,,,,,,,,,,,,,SECTION D — COMMERCIAL TERMS,,,,,,,SECTION E — CRM INTERNAL TRACKING,,,,,,,,,,,,
Supplier ID,Company Name,Country,City,Full Address,Website,Year First Added,Source Sheet,Current Status,Primary Contact Name,Designation,Email,Phone,WhatsApp,Legal Name,Secondary Contact Name,Secondary Email,Secondary Phone,Account Manager,Product Category,Products,Sub-category,Commodity Type,Annual Production Capacity,MOQ,Price Range,Currency,Export Markets,Certifications,Cert Body,Cert Status,Cert Expiry Date,Years in Business,Factory Type,Payment Terms,Incoterms,Lead Time,Port of Loading,Packaging Type,Private Label Available,Compliance Documents Available,Lead Source,Risk Score,Due Diligence Status,Last Contact Date,Follow-up Required,Follow-up Date,Internal Notes,Contract Signed,Contract Date,Latest Quotation,Performance Rating,Blacklisted,Notes
SUP-04212,TM TURKEY GIDA A.Ş,Turkey,DÜZCE,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,KIWA ESPAÑA S.L.U.,Certificated,2026-09-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04213,TNG Investment and Trading JSC,Vietnam,,,www.tng.com.vn,2025,NEW2025_Hospital  Textiles,Active,,,info@tng.com.vn,,,,,,,,Hospital  Textiles,"Medical masks, protective equipment",,,,,,,,,,,,,,,,,,,,,,,,2025-09-23 00:00:00,,,,,,,,,First contact: 2025-09-23 00:00:00 | Follow Up 1: 2025-09-26 00:00:00
SUP-04214,Tolaro Global,Benin,,,https://www.tolaroglobal.com/,2024,23-24_Cashew Nov 24,Active,,,info@tolaroglobal.com,,,,,,,,Cashew Nov 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04215,Tolaro Global S.A.S,Benin,,,https://www.tolaroglobal.com/,2024,23-24_Cashew 25 | 23-24_Cashew Nov 24 | 23-24_Nuts List,Active,,,info@tolaroglobal.com,,,,,,,,Cashew 25 | Cashew Nov 24 | Nuts List,Cashew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04216,"Tong Hua Buayai (1994) Co., Ltd",Thailand,,,https://www.tonghua.co.th/,2024,23-24_Rice list,Active,044-003566,,,,,,,,,,Rice list,"Jasmine Rice, White Rice, Brown Rice, Glutinous Rice, Broken Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04217,"TONG HUA RICE CO., LTD.",Thailand,,,https://www.tonghua.co.th/,2024,23-24_Rice list,Active,044-003566,,,,,,,,,,Rice list,"Jasmine Rice, White Rice, Brown Rice, Glutinous Rice, Broken Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04218,"Tongling Zhuocai Industry and Trade Co.,",China,,"No.8 Minghu Road, Yi’an Economic Development Area, Tongling, Anhui, 244 CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04219,Tonglu Wangzhen Knitting Factory,China,,"No. 258, Xianghe Road, Hangzhou, Zhejiang, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04220,"Tonglu Wantai Knitting Co., Ltd.",China,,"99, Baijing Road, Hengcun Town,Tonglu Country, Hangzhou, Zhejiang CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04221,"Tongxiang Huating Textile Co., Ltd.",China,,"Building 3,Building 3, No.258,Huashi East Road, Jiaxing, Zhejiang, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04222,"Tongxiang Jiayun Textile Co., Ltd.",China,,"300, Building No.1, Qiyuan Road, Wutong Street,, Tongxiang, Zhejiang, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04223,"Tongxiang Meilianda Textile Co., Ltd.",China,,"1, Jinsan Road, Chongfu Town, Tongxiang, Zhejiang, CHINA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1-500 workers
SUP-04224,Top 5 Prodution countries,,,,,2024,23-24_Orange Juice  & Concentra,Active,,,,,,,,,,,Orange Juice  & Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04225,Total 19 supplier found in Sial site,,,,,2024,23-24_Sial Rice,Active,,,,,,,,,,,Sial Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04226,Totally Nuts & more Inc.,Canada,Montréal,,,2026,2026_Dried_Fruits | 23-24_Agent & Distributor list,Active,,,,,,,,,,,Dried Fruits | Agent & Distributor list of Dri,Dried Fruits,,,,,,,,Agents and Brokers,AIB International Certification Services,Certificated,2026-05-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04227,"Tottori Kanzume Co., Ltd. Instant Noodles Dept",India,,,,2025,2025_Instant Noodles,Active,,,,,,,,,,,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04228,Toumi Foods & Product Co. Ltd T/A Most International Co. Ltd,Thailand,,,https://www.toumifoods.com/,2024,23-24_Rice list,Active,(66) 0-2577-3050-1,,sales@toumi.com,,,,,,,,Rice list,"Dehydrated Rice Vermicelli, Dehydrated Rice Stick, Black Matpe and Beans | Jasmine Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04229,"Toumi Foods and Product Co.,Ltd.",Thailand,,,https://www.toumifoods.com/,2024,23-24_Rice list,Active,(66) 0-2577-3050-1,,sales@toumi.com,,,,,,,,Rice list,"Dehydrated Rice Vermicelli, Dehydrated Rice Stick, Black Matpe and Beans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04230,"TOUMI INTERTRADE CO., LTD.",Thailand,,,https://www.toumi.com/home,2024,23-24_Rice list,Active,0-2577-4174,,sales@toumi.com,,,,,,,,Rice list,"Jasmine Rice, Glutinous Rice, White Rice, Brown Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04231,"Tourel Changsha Hotel Supplies Co.,Ltd",China,,,https://www.facebook.com/TourelChangshaHotelSupplies/,2025,NEW2025_Hotel,Active,,,emily-tourel@outlook.com,,,,,,,,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,29.10.25 - intro email sent,,,,,,,,,First contact: 29.10.25 - intro email sent
SUP-04232,Towel Tex,China,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,Vandana,Sports Merchandise,Towel,,,,,,,,certifications not received,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 8: Awaiting  responses from  Suppliers with regards to our Checklist | WEEK 31
(29.7.24 - 4.8.24): 1.8.24 -- emailed for asking other certification for already supplies countries | WEEK 32
(5.8.24 - 11.8.24): 5.8.24 --supplier comments : None of my customers/ importers need any certificates .

So I do not have certificates
Closed"
SUP-04233,Toyo Suisan / Maruchan,Japan / Usa (Maruchan Brand In Usa),,,https://maruchan.com (US) / https://www.maruchan.co.jp (JP),2025,NEW2025_Instant Noodles,Active,,,Filled their online form on 19.9.25,,,,,,,,Instant Noodles,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,2025-09-19 00:00:00,,,,,,,,,First contact: 2025-09-19 00:00:00 | Follow Up 1: Their reply came on 19.9.25. Do not have certifications | Follow Up 2: NaT
SUP-04234,Trade Bridge,India,,,www.tradebridge.co.in,2025,NEW2025_Anuga - India,Active,,,support@tradebridge.co.in,,,,,,,,Anuga - India,"Marketplace for Almonds, Spices, Seeds, Oils",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04235,"Traina Dried Fruit, Inc.",USA,Patterson,,,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits | Dried Fruits List,online store,,,,,,,,Food,Merieux NutriSciences Certification,Certificated,2026-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04236,TRAN NHI FOODS COMPANY LIMITED,Vietnam,,,https://trannhi.com/,2024,23-24_Rice list,Active,+84 962885993,,info@trannhi.com,,,,,,,,Rice list,"Rice Paper, Rice Vermicelli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04237,TRANS GLOBE,,,"139, Village centre west, wood stock GA, 30188 USA",https://tglobetrade.com/,2023,22-23_WHITE CORN MAIZE,Active,,,contact@tglobetrade.com,,,,,,,,WHITE CORN MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMAIL SENT NO RESPONSE
SUP-04238,TRANS-NUSS Sp. z o.o.,Poland,Rokitno,,https://www.transnuss.pl/,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,"ewa.z@transnuss.pl
biuro@transnuss.pl",,,,,,,,Dried Fruits | Dried Fruits List,Hazel nuts,,,,,,,,Food,TÜV SÜD Management Service GmbH,Certificated,2027-02-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,18.2.26 - Intro email sent
SUP-04239,TRDP Mario,India,,,https://mymario.com/pages/contact,2025,NEW2025_Instant Noodles,Active,,,customercare@mymario.com,,,,,,,,Instant Noodles,INSTANT NOODLES,,,,,,,,,,,,,,,,,,,,,,,,2025-08-12 00:00:00,,,,,,,,,First contact: 2025-08-12 00:00:00 | Follow Up 1: 2025-08-20 00:00:00 | Follow Up 2: 2025-09-18 00:00:00
SUP-04240,"Treehouse California Almonds LLC, Earlimart, California",USA,,,https://www.treehousealmonds.com/,2024,23-24_Nuts List,Active,1-559-757-5020,,sales@treehousealmonds.com,,,,,,,,Nuts List,Inshell Almonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04241,Treta Agro Private Limited,India,,,no website,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04242,Tribe 91,India,,,www.tribe91farms.com,2025,NEW2025_Anuga - India  | Inactive_Suppliers,Active,,,info@tribe91farms.com,,,,,,,,Anuga - India,"Millets, Honey, Native rice, Lentils, Honey and Dry fruits",,,,,,,,,,,,,,,,,,,,,,,,Follow up sent 5 Sept,,,,,,,,,First contact: Follow up sent 5 Sept | Unnamed: 64: 25.8.25 - intro email sent
SUP-04243,Trident,India,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,Vandana,Home tex,Home tex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WEEK 39: 25.9.24 -- supplier is  largest manufacturers for Towels & Bed Sheets
They are doing ALDI through one of our importers in Germany. REWE Group – 
They are in touch. Some of the other customers, they have worked in the past and not working currently.
26.9.24 --sent email for if have worked with Lidl, Kaufland, and Edeka before? If so, could you kindly specify the years of collaboration? | WEEK 40: 30.9.24 -- reminder sent for if they have worked with Lidl, Kaufland, and Edeka before? If so, could you kindly specify the years of collaboration?
-- convenciening email sent to supplier and mentioned why they have to share past order information 
3.10.24 -- reminder sent | WEEK 41: 7.10.24 -- reminder sent 
10.10.24 -- reminder sent | WEEK 42: 14.10.24 -- tried to call but no response"
SUP-04244,Trigon Snacks Trading Ltd (GBP),United Kingdom,,,,2025,2025_Aldi List - Nuts,Active,,,,,,,,,,,Aldi List - Nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04245,Trisa Exports Private Limited,India,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,,Home tex,Home tex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WEEK 41: 11.10.24 -- 
supplier supply only Bed linens
sent email for checking certifications, list of buyers 
14.10.24 
-- suplier have certificatoins sedex  4 pillar certified/Oekotex class 100 certified/ MIG certified.
-- supplier do not ahve step oeko tex, BSCI, ISO14001
-- supplier wanted to know buyer name | WEEK 42: 14.10.24 -- supplier wanted visit our office for discussion
 supplier do not ahve step oeko tex, BSCI, ISO14001"
SUP-04246,Triumph Sports,India,,,https://www.triumph-sports.com/,2025,NEW2025_Sports Tshirts,Active,,,info@triumph-sports.com,,,,,,,,Sports Tshirts,All Kinds of Sportswear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04247,Trophy Foods Inc. - Calgary,Canada,Calgary,,,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits | Dried Fruits List,chocolate supplier,,,,,,,,Food,AIB International Certification Services,Certificated,2027-03-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04248,"Tropical Food Manufacturing ( Ningbo) Co., Ltd.",China,,,LINK,2025,NEW2025_Snacks and Sweets Ex,Active,,,fan.wang@tropicalnb.com,,,,,,,,Snacks and Sweets Expo in Dubai,Canned Food (Fish),,,,,,,,,,,,,,,,,,,,,,,,Intro mail sent on 29.9.25,,,,,,,,,First contact: Intro mail sent on 29.9.25
SUP-04249,"Tropical Green Co., Ltd.",Thailand,,"Jom Thong, Bangkok 10150 Thailand.",https://www.tgfresh.com/,2023,22-23_FRUITS,Active,662 874 3688-90,,sale@thetropicalgreen.com,,,,,,,,FRUITS,Fresh Mango/Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04250,TROPICAL MAC EPZ LIMITED,Kenya,,,https://tropicalmacepz.co.ke/,2024,23-24_Macadamia Nut jan 25 | 23-24_Nuts List,Active,254-112 586 487,,info@tropicalMacEpz.co.ke,,,,,,,,Macadamia Nut jan 25 | Nuts List,macadamia nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04251,"TROPIKAL LIFE INTERNATIONAL CO.,LTD",Vietnam,"Duc Hoa District, Long An Province",,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,SGS United Kingdom Ltd,Certificated,2026-11-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04252,Tropikal Life International (Pvt) Ltd,Sri Lanka,Sapugaskanda,,https://tropikal.life/,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,info@tropikal.life,,,,,,,,Dried Fruits | Dried Fruits List,no website,,,,,,,,Food,SGS United Kingdom Ltd,Certificated,2027-01-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04253,TRR GROUP (SARABURI),,,,https://www.trrsugar.com/,2024,23-24_Sugar,Active,,,"customerservice@trrsugar.com,sales@trrgroup.com",,,,,,,,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04254,TRU LANH TRADING IMPORT EXPORT ONE MEMBER COMPANY LIMITED,Vietnam,,,,2024,23-24_Nuts List,Active,,,,,,,,,,,Nuts List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04255,TRUNG HIEU AGRICULTURAL PRODUCTS COMPANY LIMITED,Vietnam,,,,2024,23-24_Nuts List,Active,,,,,,,,,,,Nuts List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04256,Trust Sea Food Industries Ltd.,Bangladesh,,,website not avilable,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04257,Trusun Hotellinen,,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unnamed: 70: 30.10.25 -- supplier sent prices
sent checklist and commission part confirmation | Unnamed: 71: 4.11.25 -- supplier sent all the information except for sample policy, they did not agreed

Supplier requeted for commission agreement  

informed supplier that their sample policy will not work"
SUP-04258,T.S. ENTERPRISES,713,,,ball bearing,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,PULSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04259,TSS FOODS,India,,,https://tssfoods.in/,2024,23-24_Rice list,Active,+91 940 6606 666,,tssfoods@gmail.com,,,,,,,,Rice list,Basmati Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04260,TTK Healthcare Limited,India,,,https://ttkhealthcare.com/,2023,22-23_Condom,Active,Phone : +91 44 28116108/ 09/ 10,,info@ttkhealthcare.com,,,,,,,,Condom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04261,Tuan Dat Company Limited,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,11.11.24 - intro email sent,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04262,TUNAY GIDA SANAYI VE TICARET A.S.,Türkiye,,,,2024,23-24_Red lentils Nov24,Active,,,,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04263,TURKEY SUPPLIERS,,,,,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04264,TUTILAN VIETNAM,Vietnam,,"Office: 59 Hoang Ngoc Phach, Kenh Duong Ward, Le Chan District, Hai Phong, Vietnam",https://tutilan.com/,2024,23-24_Cashew Nov 24 | 22-23_CASHEW,Active,"0084 915 211 469
(Whatsapp + Viber)",,export@tutilan.com,,,,,,,,Cashew Nov 24 | CASHEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04265,TV FOOD,,,"69 Thanh Thai Street, Ward 14, District 10, Ho Chi Minh City, Vietnam",https://tvfood.com.vn/en/,2023,22-23_RICE,Active,84946889989,,no email id,,,,,,,,RICE,parboiled rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04266,TV FOOD COMPANY LIMITED,Vietnam,,,https://tvfood.com.vn/,2024,23-24_Rice list | 2025_BRC Jasmine rice,Active,+84 28 3866 1797,,vivi.chung@tvfood.com.vn / info@tvfood.com.vn,,,,,,,,Rice list | BRC Jasmine rice,"Japonica Rice, White Rice, Jasmine Rice | rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04267,tv Foods,Vietnam,,,"""info@tvfood.com.vn"" <info@tvfood.com.vn>",2024,23-24_Rice list,Active,,,https://tvfood.com.vn/,,,,,,,,Rice list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04268,UAB Drobe Textile,Lithuania,,"100-46, Laisves al., Kaunas, LT-44252, LITHUANIA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers:
SUP-04269,"UAB ""Geld Baltic""",Lithuania,Panevezys,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,GLOBAL QUALITY Sp. z o.o.,Certificated,2026-06-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04270,UAB Naujasis Nevėžis,Lithuania,Kauno r.,,NO WEBSITE,2026,2026_Dried_Fruits | 23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits | Dried Fruits List,NO WEBSITE,,,,,,,,Food,DNV Business Assurance Italy S.r.l.,Certificated,2026-08-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04271,UAB Vilnika,Lithuania,,"No. 143, Nemenčinės g., Pučkalaukio k., Vilniaus r.sav., Nemenčinės sen., LITHUANIA",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers:
SUP-04272,Ucayali River Cacao,,,,,2024,23-24_Peru List sent by J,Active,,,no email,,,,,,,,Peru List sent by J,Chocolate,,,,,,,,no certifications,,,,,,,,,,,,,,,,,,,,,,,,,| Approach: Yes
SUP-04273,Ukraine,,,,,2024,23-24_Total supplier list,Active,,,,,,,,,,,Total supplier list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04274,UKRAINE FOOD GROUP,,,,https://ukrainefoodgroup.com.ua/products/,2024,23-24_Ukraine list by J | Inactive_Suppliers,Active,,,export.department@ukrainefoodgroup.com.ua,,,,,,,ICUMSA 45 SUGAR,"Ukraine list by J | ICUMSA 45 SUGAR, SUDAN","Sugar icumsa 45, Rrfined sunflower oil,Wheat flour,Refined corn oil,Wheat grains,omato paste, spaghetti, | ICUMSA 45 SUGAR",,,,,,,,NO CERTIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,"| Approach: Yes | Unnamed: 32: 23.1.25 -- supplier information forwarded to the ma'am | Unnamed: 33: 27.1.25 -- email sent for missing information
28.1.25 -- emailed for contact details and online call request"
SUP-04275,Ulka Seafoods Private Limited,India,,,https://ulka.in/,2024,23-24_Shrimps,Active,91-8322399639 / 2288765,,not available,,,,,,,,Shrimps,CRUSTACEANS CEPHALOPODS  FISH  SURIMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04276,Unicare Wipes,China,,,https://unicarewipes.com,2025,NEW2025_alcohol wipes,Active,,,sales01@unicarewipes.com,,,,,,,,alcohol wipes,Standard: Samples in 7–10 days; typical bulk lead time 4–6 weeks.unicarewipes+2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04277,UNIFOOD,Bulgaria,,,https://unifood-bg.com/,2025,NEW2025_Instant Noodles | Inactive_Suppliers,Active,,,manager@unifood-bg.com,,,,,,,,Instant Noodles | INSTANT NOODLES,INSTANT NOODLES | Bulgaria,,,,,,,,,,,,,,,,,,,,,,,,2025-08-12 00:00:00,,,,,,,,,First contact: 2025-08-12 00:00:00 | Follow Up 1: 2025-08-20 00:00:00 | Follow Up 2: 2025-09-18 00:00:00 | Unnamed: 64: 18.9.25- intro email sent | Unnamed: 65: 23.9.25- They replied back to our mail in which they attached their product catalogue. On the same day we had asked them about certifications and since then they are yet to respond to our mails. | Unnamed: 66: 24.9.25 & 30.9.25- I followed up them but they are yet to respond | Unnamed: 68: 16.10.25 -- follow up email sent
SUP-04278,UNI-FOODS AGRO GIDA İTH. İHR. SAN. VE TİC. LTD. ŞTİ.,Turkey,,,,2024,23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits List,importer of grain products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04279,Uniform Manufacturer,,,,https://www.uniformmanufacturers.in/,2025,NEW2025_Medical Uniform,Active,,,uniformmanufacturers@gmail.com,,,,,,,,Medical Uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04280,"Unigreen Condiments, Perinad",,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04281,Unilever NV,Indonesia,,,,2025,2025_Instant Noodles,Active,,,,,,,,,,,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04282,Uniloids Biosciences Private Limited,India,,,website not available,2024,23-24_Shrimps,Active,,,,,,,,,,,Shrimps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04283,UNIMATEXIM,,,"Sarjan Tradcon, 502, sarmount complex, Opp. Iscon mega mall, S.G Highway, Ahmedabad-380015, Gujarat, India.",,2023,22-23_Ground Spices,Active,9974954853,,export@unimatexim.com/ inquiry@unimatexim.com,,,,,,,,Ground Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,call and ask for prices but no response
SUP-04284,Union Fabrics Ltd. (Dyeing Unit),Pakistan,,"No. A1/1, Manghopir Road, Karachi, PAKISTAN",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 500-1000
SUP-04285,Union Fabrics (Pvt.) Ltd.,Pakistan,,"A-1/A1, D-14/C-1, SITE, Karachi, PAKISTAN",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 500-1000
SUP-04286,"Union Ratchaburi (1992) Co., Ltd",Thailand,,,https://www.unionratchaburi.com/,2024,23-24_Rice list,Active,,,,,,,,,,,Rice list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04287,Uni-President Enterprises Corporation (Taiwan):,Irteam@Mail.Pec.Com.Tw,,,,2025,NEW2025_BRC Instant Noodles,Active,,,,,,,,,,,BRC Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04288,Uniroyal Marine Exports Limited,India,,,https://uniroyalmarine.com/,2024,23-24_Shrimps,Active,9447015389,,ume@uniroyalmarine.com,,,,,,,,Shrimps,"Shrimps, Squids (Cephalapods), Cuttlefish, Octapus,Seafood Mix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04289,UNITED EXPORTS,713,,,fruits import and export,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,PULSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04290,"United Rice Mill Co., Ltd.",Thailand,,,,2024,23-24_Rice list,Active,+66 (2) 440-08-55,,,,,,,,,,Rice list,"Jasmine Rice, Parboiled Rice, White Rice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04291,Universal Flexible Packaging Ltd,United Kingdom,Leicester,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Food,Amtivo (Formerly UK Food Certification Limited),Certificated,2026-08-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04292,Universal Flexible Packaging Ltd. - Leicester,United Kingdom,,,,2024,23-24_Dried Fruits List,Active,,,,,,,,,,,Dried Fruits List,packaging machines supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04293,Universal Raw Ingredients,USA,,,,2024,23-24_Agent & Distributor list,Active,,,,,,,,,,,Agent & Distributor list of Dri,Dried Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04294,Universal Raw Ingredients dba Source86,USA,New York,,,2026,2026_Dried_Fruits,Active,,,,,,,,,,,Dried Fruits,,,,,,,,,Agents and Brokers,SGS United Kingdom Ltd,Certificated,2026-09-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,
SUP-04295,"UNIVERSAL RICE CO., LTD.",Thailand,,,https://www.universalrice.com/,2024,23-24_Rice list,Active,+66 3446 2290-3,,sales@universalrice.com,,,,,,,,Rice list,Jasmine Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04296,UNSTITCH,,,,https://unistitch.in/,2025,NEW2025_Medical Uniform,Active,,,info@unistitch.in,,,,,,,,Medical Uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-04297,UPALA AGRICOLA,Rica Cos,,,https://upalagricola.com/,2024,"23-24_Import yeti,",Active,,,info@upalagricola.com,,,,,,,,"Import yeti,",FRESH PINEAPPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
